prompt_id,seed,score,best_rotation_deg,best_crop_box,bit_flip_applied,runtime_sec
10,1000017,1.207957,0.000,"[0, 0, 512, 512]",false,0.906
10,1000018,0.536670,0.000,"[0, 0, 512, 512]",false,0.905
10,1000019,0.256558,0.000,"[0, 0, 512, 512]",false,0.906
11,1100000,1.068887,0.000,"[0, 0, 512, 512]",false,0.903
11,1100001,0.997005,0.000,"[0, 0, 512, 512]",false,0.906
11,1100002,0.054281,0.000,"[0, 0, 512, 512]",false,0.904
11,1100003,0.161386,0.000,"[0, 0, 512, 512]",false,0.905
11,1100004,0.824397,0.000,"[0, 0, 512, 512]",false,0.905
11,1100005,0.145450,0.000,"[0, 0, 512, 512]",false,0.904
11,1100006,0.135321,0.000,"[0, 0, 512, 512]",false,0.904
11,1100007,0.811963,0.000,"[0, 0, 512, 512]",false,0.905
11,1100008,0.574510,0.000,"[0, 0, 512, 512]",false,0.905
11,1100009,1.296616,0.000,"[0, 0, 512, 512]",false,0.904
11,1100010,0.914612,0.000,"[0, 0, 512, 512]",false,0.903
11,1100011,0.361181,0.000,"[0, 0, 512, 512]",false,0.905
11,1100012,0.607740,0.000,"[0, 0, 512, 512]",false,0.905
11,1100013,0.881331,0.000,"[0, 0, 512, 512]",false,0.904
11,1100014,0.498854,0.000,"[0, 0, 512, 512]",false,0.903
11,1100015,1.338724,0.000,"[0, 0, 512, 512]",false,0.904
11,1100016,0.541866,0.000,"[0, 0, 512, 512]",false,0.905
11,1100017,0.106023,0.000,"[0, 0, 512, 512]",false,0.905
11,1100018,1.172421,0.000,"[0, 0, 512, 512]",false,0.905
11,1100019,1.068583,0.000,"[0, 0, 512, 512]",false,0.905
12,1200000,0.202636,0.000,"[0, 0, 512, 512]",false,0.905
12,1200001,0.696528,0.000,"[0, 0, 512, 512]",false,0.903
12,1200002,0.889523,0.000,"[0, 0, 512, 512]",false,0.904
12,1200003,0.701079,0.000,"[0, 0, 512, 512]",false,0.905
12,1200004,0.700325,0.000,"[0, 0, 512, 512]",false,0.905
12,1200005,1.064161,0.000,"[0, 0, 512, 512]",false,0.905
12,1200006,1.120096,0.000,"[0, 0, 512, 512]",false,0.905
12,1200007,0.137499,0.000,"[0, 0, 512, 512]",false,0.904
12,1200008,0.909745,0.000,"[0, 0, 512, 512]",false,0.904
12,1200009,2.039332,0.000,"[0, 0, 512, 512]",false,0.905
12,1200010,1.139826,0.000,"[0, 0, 512, 512]",false,0.904
12,1200011,0.024262,0.000,"[0, 0, 512, 512]",false,0.905
12,1200012,0.805102,0.000,"[0, 0, 512, 512]",false,0.904
12,1200013,0.980594,0.000,"[0, 0, 512, 512]",false,0.904
12,1200014,0.026621,0.000,"[0, 0, 512, 512]",false,0.905
12,1200015,0.616886,0.000,"[0, 0, 512, 512]",false,0.905
12,1200016,1.577432,0.000,"[0, 0, 512, 512]",false,0.905
12,1200017,1.072166,0.000,"[0, 0, 512, 512]",false,0.905
12,1200018,0.867517,0.000,"[0, 0, 512, 512]",false,0.904
12,1200019,0.471802,0.000,"[0, 0, 512, 512]",false,0.905
13,1300000,0.059768,0.000,"[0, 0, 512, 512]",false,0.905
13,1300001,1.172094,0.000,"[0, 0, 512, 512]",false,0.905
13,1300002,0.644158,0.000,"[0, 0, 512, 512]",false,0.905
13,1300003,0.737951,0.000,"[0, 0, 512, 512]",false,0.907
13,1300004,0.165141,0.000,"[0, 0, 512, 512]",false,0.905
13,1300005,0.836877,0.000,"[0, 0, 512, 512]",false,0.905
13,1300006,0.372445,0.000,"[0, 0, 512, 512]",false,0.905
13,1300007,0.800162,0.000,"[0, 0, 512, 512]",false,0.906
13,1300008,2.188312,0.000,"[0, 0, 512, 512]",false,0.905
13,1300009,0.677112,0.000,"[0, 0, 512, 512]",false,0.906
13,1300010,1.141773,0.000,"[0, 0, 512, 512]",false,0.906
13,1300011,1.715689,0.000,"[0, 0, 512, 512]",false,0.905
13,1300012,0.387949,0.000,"[0, 0, 512, 512]",false,0.905
13,1300013,0.736976,0.000,"[0, 0, 512, 512]",false,0.906
13,1300014,0.554684,0.000,"[0, 0, 512, 512]",false,0.904
13,1300015,0.274291,0.000,"[0, 0, 512, 512]",false,0.905
13,1300016,1.558588,0.000,"[0, 0, 512, 512]",false,0.905
13,1300017,0.446420,0.000,"[0, 0, 512, 512]",false,0.905
13,1300018,0.224485,0.000,"[0, 0, 512, 512]",false,0.906
13,1300019,0.244886,0.000,"[0, 0, 512, 512]",false,0.905
14,1400000,0.632138,0.000,"[0, 0, 512, 512]",false,0.905
14,1400001,0.511592,0.000,"[0, 0, 512, 512]",false,0.903
14,1400002,1.671454,0.000,"[0, 0, 512, 512]",false,0.904
